ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest secondary,secondary_school_ranking
ID920889732,30 Station St,BURWOOD,1755000.0,h,4/02/2016,3,1.0,1.0,931.0,49.0,-37.854,145.1195,19849,3437.645377489195,28.857142857142858,False,87.33333333333333,252.0,37.0,St Scholastica's School,621.2030925634078,not ranked,Mount Scopus Memorial College,770.263477638347,10
ID661053941,19 Thomas St,CAMBERWELL,2325000.0,h,7/05/2016,3,2.0,2.0,1133.0,89.0,-37.8426,145.0943,19849,1569.9210225843944,28.857142857142858,False,703.6666666666666,1502.0,135.66666666666666,Wattle Park Primary School,269.90258620544336,89,Presbyterian Ladies' College,1298.7307110132544,6
ID462392742,2 Esther St,PRESTON,860000.0,h,27/06/2016,2,2.0,1.0,415.0,94.0,-37.7481,145.0017,20013,313.53568845880227,26.11111111111111,False,824.6666666666666,1890.3333333333333,159.33333333333334,St John's College Preston,277.09298725778183,not ranked,St John's College Preston,277.09298725778183,not ranked
ID557451436,287 Plenty Rd,PRESTON,751000.0,h,3/12/2016,3,1.0,0.0,148.0,69.0,-37.7428,145.0081,20013,763.9555057691305,26.11111111111111,False,1150.6666666666667,7827.0,922.3333333333334,Sacred Heart School,441.95088884382164,203,Preston High School,201.55016553619743,not ranked
ID246551633,24 Dermot St,PRESTON,505000.0,u,22/07/2017,1,1.0,1.0,102.0,19.0,-37.74679,145.01394,20013,1221.0520771918318,26.11111111111111,False,2494.6666666666665,11307.0,1410.0,Preston South Primary School,583.9560518053893,not ranked,Preston High School,880.7930489535192,not ranked
ID432187948,9/561 Spencer St,WEST MELBOURNE,995000.0,u,18/03/2017,3,1.0,1.0,0.0,79.0,-37.8076,144.9474,22239,537.5476050801526,7.0,False,281.6666666666667,524.3333333333334,75.33333333333333,North Melbourne Primary School,1027.289297508145,182,Simonds Catholic College,515.1956313316543,262
ID339673406,47 Barnett St,KENSINGTON,961000.0,h,7/05/2016,3,1.0,1.0,235.0,17.0,-37.7925,144.9323,20041,211.43367801408235,17.0,True,2744.3333333333335,10289.666666666666,780.0,Kensington Primary School,412.5577349111328,116,Kensington Community High School,781.6360098143568,not ranked
ID285228123,65 Gatehouse Dr,KENSINGTON,852000.0,h,3/09/2016,3,1.0,1.0,166.0,19.0,-37.7929,144.9197,20026,895.7376948674049,6.4,False,1970.3333333333333,7567.0,954.6666666666666,Kensington Primary School,696.7242823611339,116,Kensington Community High School,758.9182684622805,not ranked
ID792249457,33 McCracken St,KENSINGTON,1817000.0,h,22/04/2017,4,2.0,1.0,309.0,16.0,-37.791,144.928,20041,380.91364665000935,17.0,False,84.66666666666667,371.6666666666667,13.0,Kensington Primary School,188.95939100811225,116,Kensington Community High School,404.7538178062907,not ranked
ID988469527,55 Epsom Rd,KENSINGTON,1335000.0,h,25/02/2017,3,1.0,3.0,459.0,119.0,-37.7917,144.9251,20041,530.3880221224824,17.0,False,705.3333333333334,5479.666666666667,335.0,Kensington Primary School,246.1809271760012,116,Kensington Community High School,424.08420982020334,not ranked
ID637316039,109 Rankins Rd,KENSINGTON,1234500.0,h,13/08/2016,2,2.0,2.0,169.0,11.0,-37.7922,144.9316,20041,199.7357199979635,17.0,False,2744.3333333333335,10289.666666666666,780.0,Kensington Primary School,354.4303760008001,116,Kensington Community High School,713.3667311214762,not ranked
ID890237473,5 Donne St,COBURG,1090000.0,h,12/11/2016,3,1.0,1.0,464.0,59.0,-37.753,144.9485,19966,1184.189762427392,29.0,False,1540.6666666666667,6062.333333333333,477.6666666666667,St Fidelis' School,443.08164621093437,not ranked,Antonine College,1408.9977245644088,482
ID260299531,50a Rennie St,COBURG,860000.0,h,24/09/2016,2,1.0,1.0,483.0,79.0,-37.7509,144.9696,19966,792.3135493824933,29.0,False,584.3333333333334,2731.6666666666665,211.66666666666666,St Bernard's School,474.0559461234784,479,Coburg High School,1169.8504209206749,79
ID767939640,68 Marks St,COBURG,1400000.0,h,29/07/2017,4,2.0,2.0,426.0,89.0,-37.74892,144.95758999999995,19966,722.8712265562399,29.0,False,1412.0,6364.0,699.3333333333334,St Fidelis' School,540.4524036786152,not ranked,Antonine College,1565.1178540596604,482
ID605124827,44 Saunders St,COBURG,1600000.0,h,3/06/2017,3,2.0,2.0,737.0,89.0,-37.75107,144.95112,19966,1015.8217606319857,29.0,False,885.0,1901.0,227.66666666666666,St Fidelis' School,142.31559597978577,not ranked,Antonine College,1324.3086245112308,482
ID393374582,14 Peveril St,BRUNSWICK,730000.0,h,24/06/2017,2,1.0,0.0,190.0,129.0,-37.75676,144.96286,19966,269.20575292572516,29.0,False,684.0,1695.6666666666667,161.0,Moreland Primary School,371.20839508540445,not ranked,Sydney Road Community School,1442.0331397817833,447
ID886439005,9 Goodman St,BRUNSWICK,955000.0,h,29/04/2017,2,1.0,0.0,1328.0,139.0,-37.7731,144.9568,19969,269.3931463530066,23.0,True,394.3333333333333,1153.6666666666667,165.33333333333334,Brunswick South West Primary School,1201.6827249438631,316,Brunswick Secondary College,291.26776106575085,211
ID234153254,39 Wilkinson St,BRUNSWICK,800000.0,h,3/09/2017,2,1.0,0.0,140.0,129.0,-37.76806,144.9598,19968,42.198232703775766,24.0,False,1097.6666666666667,5916.0,553.3333333333334,Brunswick North Primary School,1231.9880307980468,not ranked,Sydney Road Community School,257.67940836618567,447
ID548542355,83 The Grove,COBURG,1090000.0,h,27/05/2017,3,2.0,1.0,512.0,51.0,-37.75236,144.97587,19966,1258.7417259178446,29.0,False,84.33333333333333,293.3333333333333,23.0,St Bernard's School,616.1244555116199,479,Coburg High School,1325.78855375287,79
ID993406905,15 Bletchley Pl,KEALBA,590000.0,h,22/07/2017,4,2.0,2.0,617.0,59.0,-37.7364,144.82556,20002,2435.101057287959,31.375,False,1097.6666666666667,5916.0,553.3333333333334,St Paul's Kealba Catholic School,600.3956865299481,386,St Albans Secondary College,1819.95565660969,179
ID353405420,216 Sunshine Av,KEALBA,572000.0,h,23/09/2017,3,1.0,2.0,554.0,44.0,-37.73522,144.82044,20002,2091.2730438377603,31.375,False,990.0,3070.0,411.0,St Paul's Kealba Catholic School,179.92835509484706,386,St Albans Secondary College,1561.7114311345413,179
ID811572452,62 Lester Av,ST ALBANS,520000.0,h,15/07/2017,4,2.0,1.0,699.0,69.0,-37.73986,144.81105,20002,1116.896854504089,31.375,False,2897.3333333333335,11243.0,942.0,St Albans East Primary School,256.8314952332117,not ranked,St Albans Secondary College,672.7686073219917,179
ID280512924,286 Balwyn Rd,BALWYN NORTH,1950000.0,h,9/09/2017,4,3.0,1.0,747.0,3.0,-37.79609,145.08478,19894,3158.5726523311246,25.818181818181817,False,101.66666666666667,251.33333333333334,18.666666666666668,Balwyn North Primary School,683.8430257858885,142,Balwyn High School,731.3749606121933,44
ID349047567,57 Guildford Rd,SURREY HILLS,3625000.0,h,9/09/2017,5,3.0,2.0,1011.0,109.0,-37.82191,145.09212,19894,404.92097541927785,25.818181818181817,False,2047.6666666666667,9171.0,742.3333333333334,Chatham Primary School,476.71747973180936,310,Fintona Girls' School,1280.8304508285057,not ranked
ID963787267,2 McGregor St,CANTERBURY,2375000.0,h,7/05/2016,4,2.0,1.0,653.0,109.0,-37.8292,145.0852,19894,624.0879298394493,25.818181818181817,False,1202.0,5034.333333333333,333.0,Canterbury Primary School,266.81782497783115,43,Strathcona Baptist Girls' Grammar,425.0281601669258,not ranked
ID195698771,3/12 Brenbeal St,BALWYN,730000.0,u,28/08/2016,2,1.0,1.0,130.0,59.0,-37.812,145.0876,19894,1372.2443522832107,25.818181818181817,False,71.0,261.0,20.0,Balwyn Primary School,588.169460961339,16,Fintona Girls' School,729.9175216126405,not ranked
ID743994215,15/36 Brighton Rd,BALACLAVA,500000.0,u,27/11/2016,1,1.0,0.0,0.0,91.0,-37.87300000000001,144.9907,19956,462.51941248044983,17.5,False,1628.3333333333333,6396.0,430.6666666666667,St Kilda Primary School,342.6064132926988,169,Yesodei HaTorah College,633.9631677026965,38
ID569320709,7 Victoria St,ST KILDA,2000000.0,h,4/03/2017,3,2.0,2.0,176.0,139.0,-37.8641,144.9739,19956,1824.8459619093426,17.5,False,2897.3333333333335,11243.0,942.0,St Kilda Park Primary School,748.7902585866328,73,Yesodei HaTorah College,1320.0683426711093,38
ID174035979,16 Grosvenor St,BALACLAVA,1680000.0,h,26/08/2017,3,1.0,3.0,325.0,69.0,-37.87202,144.99123,19956,345.93922808721993,17.5,False,2494.6666666666665,11307.0,1410.0,St Kilda Primary School,278.85884427561734,169,Yesodei HaTorah College,693.1814976844689,38
ID805939077,78 Dickens St,ELWOOD,2200000.0,h,27/06/2016,4,3.0,2.0,348.0,119.0,-37.8748,144.9778,19956,1501.9607562262152,17.5,False,81.66666666666667,203.66666666666666,18.0,Yesodei HaTorah College,529.8360979534907,277,Yesodei HaTorah College,529.8360979534907,38
ID803503816,8/289 Barkly St,ST KILDA,470000.0,u,15/07/2017,2,1.0,0.0,0.0,69.0,-37.87349,144.9798,19956,1284.6459455937,17.5,False,647.0,2861.3333333333335,222.66666666666666,Yesodei HaTorah College,325.64808965639617,277,Yesodei HaTorah College,325.64808965639617,38
ID702432261,4/57 Chapel St,ST KILDA,480000.0,u,27/05/2017,1,1.0,1.0,0.0,89.0,-37.86305,144.9911,19956,747.3216370115199,17.5,False,1412.0,6364.0,699.3333333333334,Cheder Levi Yitzchok Inc,285.4200824211807,not ranked,Cheder Levi Yitzchok Inc,285.4200824211807,not ranked
ID396273667,2 Merton Cl,MOUNT WAVERLEY,1385000.0,h,1/07/2017,3,1.0,2.0,807.0,49.0,-37.86618,145.14757,19897,5089.697313049213,30.61111111111111,False,817.6666666666666,1779.6666666666667,181.0,Mount Waverley North Primary School,583.4341014070607,152,Mount Waverley Secondary College,1379.385511448017,not ranked
ID419670231,24 Sunnyside Rd,MOUNT WAVERLEY,2000000.0,h,1/07/2017,3,1.0,2.0,1028.0,54.0,-37.89757,145.11825,19916,2046.36546410453,31.607142857142858,True,959.0,4476.666666666667,324.0,Amsleigh Park Primary School,886.0909726212666,not ranked,John Monash Science School,2067.7977777961146,59
ID205650112,14 Kerr St,BLACKBURN,1562000.0,h,24/06/2017,4,2.0,1.0,592.0,59.0,-37.81175,145.14213999999996,19897,1013.1344103355398,30.61111111111111,False,50.333333333333336,68.0,12.0,Old Orchard Primary School,1024.0243258672026,433,Blackburn High School,698.9252824701966,216
ID707061671,3/51 Middleborough Rd,BURWOOD,580000.0,u,6/05/2017,2,1.0,1.0,153.0,49.0,-37.8528,145.1318,19897,3649.266884657098,30.61111111111111,False,941.3333333333334,5813.0,575.6666666666666,St Scholastica's School,533.5749216986844,not ranked,Mount Scopus Memorial College,1380.6967366687466,10
ID636344667,6 Speight St,NEWPORT,1280000.0,h,16/07/2016,4,2.0,1.0,458.0,89.0,-37.8427,144.879,19994,404.3686374765583,16.346153846153847,False,659.0,5219.333333333333,338.3333333333333,Sacred Heart School,364.4648049504423,203,Bayside P-12 College,1756.8226124903242,243
ID786061403,1/5 Little St,ALTONA NORTH,720000.0,h,6/08/2016,3,2.0,1.0,0.0,7.0,-37.8379,144.8583,19994,2287.8491482464447,16.346153846153847,False,584.3333333333334,2731.6666666666665,211.66666666666666,St Leo the Great Primary School,599.0223677924287,not ranked,Emmanuel College,1563.6429497582435,180
ID513933316,5/67 Oxford St,NEWPORT,680000.0,h,23/04/2016,2,1.0,1.0,229.0,19.0,-37.8368,144.8768,19994,889.5309886194773,16.346153846153847,False,271.6666666666667,771.6666666666666,74.0,Newport Lakes Primary School,226.1185698871716,228,Bayside P-12 College,2441.260422253901,243
ID498096001,31 Milford St,NEWPORT,1030000.0,h,15/10/2016,2,1.0,2.0,470.0,89.0,-37.8471,144.8769,19994,764.7550617017257,16.346153846153847,False,334.6666666666667,1407.6666666666667,88.33333333333333,Newport Gardens Primary School,739.7800893537816,411,Bayside P-12 College,1387.9171563319403,243
ID751114392,12 Durkin St,NEWPORT,1200000.0,h,8/04/2017,3,1.0,0.0,484.0,79.0,-37.8437,144.8809,19994,261.3231502631845,16.346153846153847,False,2047.6666666666667,9171.0,742.3333333333334,Sacred Heart School,411.07535580094265,203,Bayside P-12 College,1603.910456225271,243
ID547861857,95 Marion St,ALTONA NORTH,1070000.0,h,3/09/2017,3,1.0,3.0,693.0,69.0,-37.83511,144.84905,19994,3153.179476597184,16.346153846153847,False,288.0,712.0,75.66666666666667,Altona North Primary School,208.09217738969352,not ranked,Emmanuel College,702.583322319567,180
ID137456467,12 Gordon St,NEWPORT,1040000.0,h,27/11/2016,3,1.0,2.0,595.0,13.0,-37.8394,144.8669,19994,1513.8077108567106,16.346153846153847,True,958.6666666666666,5673.0,628.0,Newport Gardens Primary School,668.5725395336226,411,Emmanuel College,2322.2909511412477,180
ID524813427,5 Croker St,NEWPORT,716000.0,h,16/04/2016,3,1.0,2.0,268.0,129.0,-37.8472,144.8754,19994,876.6609646240007,16.346153846153847,False,2403.6666666666665,5212.333333333333,586.6666666666666,Newport Gardens Primary School,618.4239565498419,411,Bayside P-12 College,1452.6652653576753,243
ID968112972,43 Ballarat St,YARRAVILLE,767000.0,h,25/02/2017,2,1.0,0.0,128.0,99.0,-37.8179,144.8908,19996,240.53292366956296,11.307692307692308,False,1666.0,9333.666666666666,523.0,St Augustine's School,473.75819149474756,not ranked,Gilmore College For Girls,2123.6096207637975,387
ID123383896,260 Francis St,YARRAVILLE,892000.0,h,13/05/2017,3,1.0,2.0,449.0,79.0,-37.8195,144.8766,19996,1240.9086523861533,11.307692307692308,False,885.0,1901.0,227.66666666666666,Wembley Primary School,256.5596753098347,222,Gilmore College For Girls,2782.8297924460853,387
ID575491274,67 Hawkhurst St,YARRAVILLE,1115000.0,h,1/07/2017,3,1.0,2.0,446.0,29.0,-37.82004000000001,144.87174,19996,1666.4767907967075,11.307692307692308,True,298.0,735.0,154.0,Wembley Primary School,261.0913576002001,222,Emmanuel College,2884.9197695137623,180
ID292450277,87 Ballard St,YARRAVILLE,1000000.0,h,1/07/2017,4,2.0,2.0,438.0,29.0,-37.81789000000001,144.86744,19996,1991.0311306105377,11.307692307692308,False,1666.0,9333.666666666666,523.0,Wembley Primary School,707.3079797740795,222,Emmanuel College,2681.198715657896,180
ID282370993,160 Hyde St,YARRAVILLE,871000.0,h,3/12/2016,3,2.0,2.0,428.0,54.0,-37.8167,144.8965,19996,585.1221718682123,11.307692307692308,False,1144.3333333333333,6845.666666666667,375.6666666666667,St Augustine's School,669.5967334060235,not ranked,Gilmore College For Girls,1964.5385825188034,387
ID829689510,7/88 Stephen St,YARRAVILLE,782000.0,u,4/03/2017,2,1.0,1.0,1555.0,6.0,-37.8156,144.8943,19996,384.9783502191568,11.307692307692308,False,1672.6666666666667,10063.666666666666,646.3333333333334,St Augustine's School,440.95867714304336,not ranked,Gilmore College For Girls,1837.6776209198426,387
ID814249244,153 Coronation St,KINGSVILLE,967500.0,h,18/03/2017,3,1.0,1.0,325.0,129.0,-37.812,144.8804,19996,941.615091620886,11.307692307692308,False,1593.3333333333333,6648.333333333333,530.0,Kingsville Primary School,509.3817880723631,451,Gilmore College For Girls,1919.8797926938805,387
ID898850281,7 Stewart St,YARRAVILLE,1340000.0,h,18/03/2017,4,2.0,0.0,297.0,119.0,-37.8108,144.888,19996,587.3567778709573,11.307692307692308,False,330.3333333333333,1855.0,82.0,St Augustine's School,363.80719890278283,not ranked,Gilmore College For Girls,1436.5401555143956,387
ID134230632,52 Severn St,YARRAVILLE,865000.0,h,18/06/2016,3,1.0,1.0,189.0,89.0,-37.8159,144.8795,19996,917.5448546949937,11.307692307692308,True,925.6666666666666,4701.333333333333,308.6666666666667,Yarraville West Primary School,533.1804700680162,105,Gilmore College For Girls,2308.5291644163667,387
ID741306460,9 Stanger St,YARRAVILLE,796000.0,h,14/05/2016,3,1.0,1.0,464.0,59.0,-37.8151,144.8638,20022,1765.8779590579998,21.4,False,1071.3333333333333,5783.666666666667,419.6666666666667,Kingsville Primary School,994.6651348593202,451,Emmanuel College,2632.0020998509767,180
ID392373171,76 Castlemaine St,YARRAVILLE,935000.0,h,6/05/2017,3,1.0,0.0,212.0,13.0,-37.8143,144.8883,19996,224.5619662066043,11.307692307692308,False,959.0,4476.666666666667,324.0,St Augustine's School,155.32816487633994,not ranked,Gilmore College For Girls,1788.6309524848054,387
ID675078003,2/8 Hughes St,YARRAVILLE,630000.0,h,8/10/2016,2,1.0,1.0,148.0,16.0,-37.822,144.89,19996,684.5756004498251,11.307692307692308,False,824.6666666666666,1890.3333333333333,159.33333333333334,Yarraville West Primary School,903.1999764269456,105,Gilmore College For Girls,2585.3437270797745,387
ID348085231,13/8 The Strand,WILLIAMSTOWN,830000.0,t,7/11/2016,2,1.0,1.0,84.0,39.0,-37.8581,144.9015,19992,899.4086922957621,21.666666666666668,False,2489.6666666666665,11817.333333333334,1268.6666666666667,St Mary's School,603.245310404995,159,Williamstown High School,777.2395101123524,104
ID191772658,98 Osborne St,WILLIAMSTOWN,1460000.0,h,7/05/2016,3,1.0,2.0,373.0,49.0,-37.8661,144.8973,19992,341.8319294863003,21.666666666666668,False,555.6666666666666,1129.0,160.66666666666666,Williamstown Primary School,374.5854657838732,351,Williamstown High School,412.9038247604571,104
ID180934287,233 Nelson Pl,WILLIAMSTOWN,1860000.0,h,27/11/2016,4,2.0,0.0,199.0,139.0,-37.8615,144.9023,19992,740.3988857571895,21.666666666666668,False,1071.3333333333333,5783.666666666667,419.6666666666667,St Mary's School,254.43062469281352,159,Williamstown High School,656.9906069333555,104
ID840489201,18 James St,WILLIAMSTOWN,895000.0,h,17/09/2016,2,2.0,1.0,193.0,17.0,-37.858,144.9005,19992,850.2800108098321,21.666666666666668,False,555.6666666666666,1129.0,160.66666666666666,St Mary's School,613.000186980387,159,Williamstown High School,723.6669065958092,104
ID991878270,5/4 Edward St,SEDDON,322500.0,u,17/06/2017,1,1.0,1.0,0.0,16.0,-37.80504000000001,144.88685,20023,383.899125748915,19.4,False,330.3333333333333,1855.0,82.0,Footscray Primary School,900.6059998250801,not ranked,Gilmore College For Girls,968.0339636018497,387
ID998475309,2/119 Summerhill Rd,FOOTSCRAY,760000.0,t,8/04/2017,3,1.0,1.0,219.0,8.0,-37.796,144.8819,20023,713.3362532597325,19.4,False,1173.6666666666667,8523.666666666666,974.6666666666666,St John's School,292.7727136780579,489,Gilmore College For Girls,1193.1809187958638,387
ID783927313,5 Kallara Gr,MARIBYRNONG,730000.0,t,7/11/2016,3,1.0,2.0,250.0,19.0,-37.7861,144.8897,20023,1790.4995330036709,19.4,False,271.6666666666667,771.6666666666666,74.0,Footscray North Primary School,586.0734503291317,235,Footscray City College,670.9716024863588,166
ID447794120,16 Southampton St,FOOTSCRAY,1320000.0,h,6/05/2017,3,1.0,1.0,482.0,59.0,-37.7951,144.8861,20023,749.8999578316968,19.4,True,2897.3333333333335,11243.0,942.0,St John's School,111.76584762412028,489,Footscray City College,828.0433543064678,166
ID499991346,47 Shepherd St,FOOTSCRAY,871000.0,h,13/05/2017,3,1.0,1.0,267.0,119.0,-37.7951,144.8901,20024,833.0577020326932,17.4,False,1666.0,9333.666666666666,523.0,Footscray Primary School,429.67506398474313,not ranked,Footscray City College,565.3410181430967,166
ID253454409,101/26 Beaurepaire Pde,FOOTSCRAY,455000.0,u,12/08/2017,2,1.0,1.0,0.0,4.0,-37.79975,144.88368,20023,271.0130840647915,19.4,False,938.3333333333334,6892.666666666667,553.3333333333334,St John's School,457.46227539001194,489,Gilmore College For Girls,988.3309293407686,387
ID433842676,40 Plunkett St,BELLFIELD,885000.0,h,12/11/2016,3,1.0,1.0,666.0,64.0,-37.7509,145.0423,19934,1744.7054202058607,29.0,False,2403.6666666666665,5212.333333333333,586.6666666666666,St Pius X School,565.0037102184622,not ranked,Thornbury High School,1627.6889228851342,209
ID569782810,345 Waterdale Rd,BELLFIELD,1110000.0,h,6/05/2017,3,1.0,2.0,730.0,49.0,-37.754,145.0453,19934,1310.380601861986,29.0,False,2532.3333333333335,5455.0,713.0,St Pius X School,792.4848529617398,not ranked,Ivanhoe Girls' Grammar School,1261.0935808117906,49
